MID,MutOp,ClassName,Subject,Compilable,GeneratedCode,EquiTceJavac,EquiTceSoot,EquiSuppressed,CM_MID,CoveredCM,KillDetails,KilledCM,TimeoutCM,SuppressionTag,SuppressionRuleGrp,RIP,ASH,EquiManualLabel,EquiManualTags,EquiManualBin,CoverageManual,LiveManual,EquiManualTag,EquiManualTagHR,EquiManualTagBin,EquiToolTag,EquiToolTagHR,EquiToolTagBin
6827,COR,org.apache.commons.lang3.BooleanUtils,Lang-1f,True,False,False,False,True,6842.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,A,EQUIV,xor-equality-check,True,2.0,True,xor-equality-check,Xor Equality Check,Xor Mutually Exclusive,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
6943,COR,org.apache.commons.lang3.BooleanUtils,Lang-1f,True,False,False,False,True,6958.0,True,,False,,MUTUALLY_EXCLUSIVE,MutuallyExclusive,I,S,NOT_EQUIV,,False,2.0,True,,,,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive
6987,ROR,org.apache.commons.lang3.BooleanUtils,Lang-1f,True,False,False,False,False,7002.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
7094,COR,org.apache.commons.lang3.BooleanUtils,Lang-1f,True,False,False,False,False,7109.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
7178,COR,org.apache.commons.lang3.BooleanUtils,Lang-1f,True,False,False,False,False,7193.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
7733,LVR,org.apache.commons.lang3.CharSequenceUtils,Lang-1f,True,False,False,False,False,7748.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
7780,ROR,org.apache.commons.lang3.CharSequenceUtils,Lang-1f,True,False,False,False,False,7795.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
7941,ROR,org.apache.commons.lang3.CharSet,Lang-1f,True,False,False,False,False,7957.0,True,,False,,,,I,S,EQUIV,"while-loop-cond-check,negative-length:string",True,23.0,True,while-loop-cond-check,While Loop Cond Check,Loop Termination Condition,,,
7983,ROR,org.apache.commons.lang3.CharSet,Lang-1f,True,False,False,False,False,7999.0,True,,False,,,,,,NOT_EQUIV,,False,8.0,True,,,,,,
8097,STD,org.apache.commons.lang3.CharSet,Lang-1f,True,False,False,False,True,8113.0,True,,False,,EQUALS_RETURN,EqualsRef,P,A,EQUIV,equals-ref-equality,True,1.0,True,equals-ref-equality,Equal Reference Shortcut,Equal Reference Shortcut,equals-ref-equality,Equal Reference Shortcut,Equal Reference Shortcut
8143,LVR,org.apache.commons.lang3.CharSetUtils,Lang-1f,True,False,False,False,False,8159.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
8279,LVR,org.apache.commons.lang3.CharUtils,Lang-1f,True,False,False,False,False,8295.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
8295,AOR,org.apache.commons.lang3.CharUtils,Lang-1f,True,False,False,False,False,8311.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,2.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
8623,EVR,org.apache.commons.lang3.ClassUtils,Lang-1f,True,False,False,False,False,8639.0,True,,False,,,,,,NOT_EQUIV,,False,107.0,True,,,,,,
8742,LVR,org.apache.commons.lang3.ClassUtils,Lang-1f,True,False,False,False,False,8758.0,True,,False,,,,P,H,NOT_EQUIV,,False,30.0,True,,,,,,
8818,ROR,org.apache.commons.lang3.ClassUtils,Lang-1f,True,False,False,False,False,8834.0,True,,False,,,,,,NOT_EQUIV,,False,6.0,True,,,,,,
8835,COR,org.apache.commons.lang3.ClassUtils,Lang-1f,True,False,False,False,False,8851.0,True,,False,,,,,,NOT_EQUIV,,False,6.0,True,,,,,,
9348,LVR,org.apache.commons.lang3.ClassUtils,Lang-1f,True,False,False,False,False,9364.0,True,,False,,,,,,NOT_EQUIV,,False,6.0,True,,,,,,
9960,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,9976.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
10165,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10181.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
10269,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10285.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
10279,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10295.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
10359,COR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10375.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10369,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10385.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10437,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10453.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10465,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10481.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10584,COR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10600.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10785,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10801.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
10787,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10803.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
10810,COR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10826.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10829,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10845.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
10895,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10911.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
10920,COR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,10936.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11111,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11127.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11170,STD,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11186.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11239,LOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11255.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,1.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
11333,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11349.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
11465,COR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11481.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11541,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,True,11557.0,True,,False,,SIZE_LENGTH,StdLibContracts,I,A,EQUIV,negative-length:array,True,1.0,True,negative-length:array,Negative Length,Standard Library,negative-length:list,Negative Length,Standard Library
11554,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11570.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
11587,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11603.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11651,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11667.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11657,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11673.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
11711,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11727.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11740,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11756.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11833,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11849.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11842,AOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11858.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
11861,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,11877.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
12063,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,12079.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
12234,SOR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,12250.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,1.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
12291,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,12307.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
12538,ROR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,12554.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
12901,LVR,org.apache.commons.lang3.Conversion,Lang-1f,True,False,False,False,False,12917.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
13000,AOR,org.apache.commons.lang3.EnumUtils,Lang-1f,True,False,False,False,False,13016.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
13018,AOR,org.apache.commons.lang3.EnumUtils,Lang-1f,True,False,False,False,False,13034.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
13090,LVR,org.apache.commons.lang3.JavaVersion,Lang-1f,True,False,False,False,False,13106.0,True,,False,,,,,,NOT_EQUIV,,False,261.0,True,,,,,,
13932,COR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,13953.0,True,,False,,,,I,A,EQUIV,"xor-mutually-exclusive,class-invariant",True,4.0,True,xor-mutually-exclusive,Xor Mutually Exclusive,Xor Mutually Exclusive,,,
14067,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14088.0,True,,False,,,,,,NOT_EQUIV,,False,15.0,True,,,,,,
14271,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14292.0,True,,False,,,,,,NOT_EQUIV,exception-substitution,False,15.0,True,exception-substitution,,,,,
14357,STD,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14378.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
14387,COR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14408.0,True,,False,,,,,,NOT_EQUIV,,False,15.0,True,,,,,,
14471,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14492.0,True,,False,,,,,,NOT_EQUIV,exception-msg,False,13.0,True,exception-msg,Exception and Log Messages,Exception and Log Messages,,,
14726,EVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14747.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
14837,EVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,14858.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
15046,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15069.0,True,,False,,,,I,S,EQUIV,negative-length:array,True,1.0,True,negative-length:array,Negative Length,Standard Library,,,
15154,EVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15177.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
15210,STD,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15233.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
15255,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15278.0,True,,False,,,,P,S,EQUIV,"restricted-domain,micro-optimization",True,2.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
15360,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15383.0,True,,False,,,,P,S,EQUIV,basin,True,1.0,True,basin,Value Basin,Restricted Value Set,,,
15499,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15522.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
15688,STD,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15711.0,True,,False,,,,P,S,EQUIV,micro-optimization,True,3.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
15858,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15881.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
15895,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,15918.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16436,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16462.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
16463,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16489.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
16466,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16492.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
16476,LVR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16502.0,True,,False,,,,P,S,EQUIV,micro-optimization,True,2.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
16536,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16562.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16538,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16564.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16547,AOR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16573.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16590,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16616.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16716,ROR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16742.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
16810,COR,org.apache.commons.lang3.text.StrBuilder,Lang-1f,True,False,False,False,False,16836.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
17046,ROR,org.apache.commons.lang3.text.StrTokenizer,Lang-1f,True,False,False,False,False,17072.0,True,,False,,,,,,NOT_EQUIV,,False,52.0,True,,,,,,
17171,ROR,org.apache.commons.lang3.text.StrTokenizer,Lang-1f,True,False,False,False,False,17199.0,True,,False,,,,,,NOT_EQUIV,,False,50.0,True,,,,,,
17209,LVR,org.apache.commons.lang3.text.StrTokenizer,Lang-1f,True,False,False,False,False,17238.0,True,,False,,,,,,NOT_EQUIV,,False,50.0,True,,,,,,
17284,ROR,org.apache.commons.lang3.text.StrTokenizer,Lang-1f,True,False,False,False,False,17313.0,True,,False,,,,,,NOT_EQUIV,,False,50.0,True,,,,,,
17606,ROR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17636.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
17654,COR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17684.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
17657,COR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17687.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
17766,LVR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17796.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
17774,STD,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17804.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
17844,ROR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17874.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
17880,LVR,org.apache.commons.lang3.RandomStringUtils,Lang-1f,True,False,False,False,False,17910.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
18197,LVR,org.apache.commons.lang3.SerializationUtils,Lang-1f,True,False,False,False,False,18227.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
18273,LVR,org.apache.commons.lang3.StringEscapeUtils,Lang-1f,True,False,False,False,False,18303.0,True,,False,,,,,,NOT_EQUIV,,False,29.0,True,,,,,,
18442,ROR,org.apache.commons.lang3.text.translate.CharSequenceTranslator,Lang-1f,True,False,False,False,False,18473.0,True,,False,,,,,,NOT_EQUIV,,False,35.0,True,,,,,,
18584,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,18615.0,True,,False,,,,I,S,EQUIV,"while-loop-cond-check,negative-length:string",True,3.0,True,while-loop-cond-check,While Loop Cond Check,Loop Termination Condition,,,
19076,LVR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,19107.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
19233,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,19264.0,True,,False,,,,I,S,EQUIV,"loop-bounds-check,negative-length:array",True,4.0,True,loop-bounds-check,Loop Bounds Check,Loop Termination Condition,,,
19727,LVR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,19758.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
19843,LVR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,True,True,19874.0,True,,False,,DUMMY_INIT,UselessInit,P,S,EQUIV,dummy-init,True,1.0,True,dummy-init,Dummy Initialization,Dummy Initialization,dummy-init,Dummy Initialization,Dummy Initialization
20050,COR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20081.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
20219,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20250.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
20343,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20374.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
20513,LVR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20544.0,True,,False,,,,,,NOT_EQUIV,,False,7.0,True,,,,,,
20925,AOR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20956.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
20940,AOR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,20971.0,True,,False,,,,P,S,EQUIV,capacity,True,1.0,True,capacity,Initial Capacity,Standard Library,,,
21180,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,21211.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
21187,AOR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,21218.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
21494,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,21525.0,True,,False,,,,I,S,EQUIV,restricted-domain,True,10.0,True,restricted-domain,Restricted Value Set,Restricted Value Set,,,
21741,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,21772.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
22001,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22032.0,True,,False,,,,P,S,EQUIV,micro-optimization,True,1.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
22152,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22183.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
22390,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22421.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
22401,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22432.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
22495,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22526.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
22501,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22532.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
22527,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,22558.0,True,,False,,,,P,H,EQUIV,micro-optimization,True,2.0,True,micro-optimization,Micro Optimization,Micro Optimization,,,
22997,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23028.0,True,,False,,,,I,S,EQUIV,"loop-bounds-check,negative-length:char-sequence",True,1.0,True,loop-bounds-check,Loop Bounds Check,Loop Termination Condition,,,
23011,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23042.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
23170,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23201.0,True,,False,,,,,,NOT_EQUIV,,False,2.0,True,,,,,,
23501,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23532.0,True,,False,,,,I,S,EQUIV,"loop-bounds-check,negative-length:string",True,2.0,True,loop-bounds-check,Loop Bounds Check,Loop Termination Condition,,,
23586,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23617.0,True,,False,,,,I,S,EQUIV,method-contract:return-val,True,1.0,True,method-contract:return-val,Method Contract,Restricted Value Set,,,
23654,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23685.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
23802,ROR,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23833.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
23866,STD,org.apache.commons.lang3.StringUtils,Lang-1f,True,False,False,False,False,23897.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
24202,EVR,org.apache.commons.lang3.SystemUtils,Lang-1f,True,False,False,False,False,24233.0,True,,False,,,,,,NOT_EQUIV,,False,258.0,True,,,,,,
24257,LVR,org.apache.commons.lang3.SystemUtils,Lang-1f,True,False,False,False,False,24288.0,True,,False,,,,,,NOT_EQUIV,,False,258.0,True,,,,,,
24328,LVR,org.apache.commons.lang3.SystemUtils,Lang-1f,True,False,False,False,False,24359.0,True,,False,,,,,,NOT_EQUIV,,False,258.0,True,,,,,,
24341,LVR,org.apache.commons.lang3.SystemUtils,Lang-1f,True,False,False,False,False,24372.0,True,,False,,,,,,NOT_EQUIV,,False,258.0,True,,,,,,
24570,LVR,org.apache.commons.lang3.Validate,Lang-1f,True,False,False,False,False,24601.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
24711,EVR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,24742.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
24790,ROR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,24821.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
24813,COR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,24844.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
24888,ROR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,24919.0,True,,False,,,,,,NOT_EQUIV,,False,6.0,True,,,,,,
24954,ROR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,24985.0,True,,False,,,,,,NOT_EQUIV,,False,4.0,True,,,,,,
25621,LVR,org.apache.commons.lang3.builder.CompareToBuilder,Lang-1f,True,False,False,False,False,25652.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
25908,COR,org.apache.commons.lang3.builder.EqualsBuilder,Lang-1f,True,False,False,False,False,25939.0,True,,False,,,,,,NOT_EQUIV,,False,11.0,True,,,,,,
26285,ROR,org.apache.commons.lang3.builder.EqualsBuilder,Lang-1f,True,False,False,False,False,26316.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
26369,STD,org.apache.commons.lang3.builder.EqualsBuilder,Lang-1f,True,False,False,False,False,26400.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
26568,COR,org.apache.commons.lang3.builder.EqualsBuilder,Lang-1f,True,False,False,False,False,26599.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
26578,ROR,org.apache.commons.lang3.builder.EqualsBuilder,Lang-1f,True,False,False,False,False,26609.0,True,,False,,,,,,NOT_EQUIV,,False,5.0,True,,,,,,
26776,LVR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26807.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
26777,LVR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26808.0,True,,False,,,,,,NOT_EQUIV,,False,1.0,True,,,,,,
26782,LVR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26813.0,True,,False,,,,,,NOT_EQUIV,,False,45.0,True,,,,,,
26785,ROR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26816.0,True,,False,,,,,,NOT_EQUIV,,False,45.0,True,,,,,,
26790,LVR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26821.0,True,,False,,,,,,NOT_EQUIV,,False,3.0,True,,,,,,
26830,ROR,org.apache.commons.lang3.builder.HashCodeBuilder,Lang-1f,True,False,False,False,False,26861.0,True,,False,,,,,,NOT_EQUIV,,False,39.0,True,,,,,,
27080,ROR,org.apache.commons.lang3.builder.ReflectionToStringBuilder,Lang-1f,True,False,False,False,True,27111.0,True,,False,,SIZE_LENGTH,StdLibContracts,I,A,EQUIV,negative-length:index-of,True,26.0,True,negative-length:index-of,Negative Length,Standard Library,negative-length:list,Negative Length,Standard Library
27214,LVR,org.apache.commons.lang3.builder.ToStringBuilder,Lang-1f,True,False,False,False,False,27245.0,True,,False,,,,P,S,EQUIV,capacity,True,143.0,True,capacity,Initial Capacity,Standard Library,,,
27272,EVR,org.apache.commons.lang3.builder.ToStringBuilder,Lang-1f,True,False,False,False,False,27303.0,False,,False,,,,,,NOT_EQUIV,,False,0.0,True,,,,,,
